year,country,crop_type,projected_disease_probability,projected_yield_loss_percent,projected_outbreak_risk_90_days,projected_food_security_impact_score
2030,Pakistan,Apple,0.6312,42.16,0.688625,62.015
2030,Pakistan,Banana,0.5924,42.9275,0.7047,63.2
2030,Pakistan,Barley,0.5853,43.415,0.679,63.295
2030,Pakistan,Cabbage,0.548875,42.7175,0.609675,59.12
2030,Pakistan,Canola,0.53335,39.32,0.6092,57.17
2030,Pakistan,Carrot,0.684825,49.34,0.770925,69.9425
2030,Pakistan,Cauliflower,0.5411,39.855000000000004,0.6147,59.155
2030,Pakistan,Chickpea,0.58335,40.307500000000005,0.593125,57.1425
2030,Pakistan,Chili,0.5081,38.92,0.53295,56.7825
2030,Pakistan,Citrus,0.5866,43.81,0.6119749999999999,60.0925
2030,Pakistan,Cocoa,0.5586,41.5625,0.5927,59.667500000000004
2030,Pakistan,Coffee,0.5719,41.0675,0.635775,57.2175
2030,Pakistan,Cotton,0.624325,42.4825,0.6882,62.629999999999995
2030,Pakistan,Cucumber,0.5676,35.4875,0.623,53.22
2030,Pakistan,Eggplant,0.602025,42.1175,0.64705,60.59
2030,Pakistan,Garlic,0.5842,40.66,0.628275,57.6375
2030,Pakistan,Grapes,0.5451,37.89,0.5622,56.2275
2030,Pakistan,Groundnut,0.55255,38.325,0.6582250000000001,57.06
2030,Pakistan,Guava,0.61715,45.5325,0.684525,63.8425
2030,Pakistan,Lentil,0.582675,43.395,0.634475,61.0
2030,Pakistan,Maize,0.5963499999999999,42.29,0.6582749999999999,60.605
2030,Pakistan,Mango,0.584325,43.195,0.6368,61.56
2030,Pakistan,Millet,0.5351,39.6225,0.59425,59.6575
2030,Pakistan,Mung Bean,0.58685,41.26,0.641275,59.6375
2030,Pakistan,Okra,0.711925,48.545,0.76,69.875
2030,Pakistan,Onion,0.509575,42.2225,0.552175,60.0575
2030,Pakistan,Pea,0.53575,41.055,0.59185,58.525
2030,Pakistan,Pomegranate,0.53615,38.085,0.568825,54.8725
2030,Pakistan,Potato,0.650925,51.375,0.722125,70.105
2030,Pakistan,Rice,0.6611,44.099999999999994,0.7193499999999999,64.275
2030,Pakistan,Sorghum,0.5888,41.025,0.644925,58.83
2030,Pakistan,Soybean,0.595275,45.0075,0.671375,63.2575
2030,Pakistan,Sugarcane,0.576425,41.845,0.67935,56.745000000000005
2030,Pakistan,Sunflower,0.48355,37.595,0.5287,55.7
2030,Pakistan,Tea,0.579075,38.8025,0.6572,59.085
2030,Pakistan,Tomato,0.549525,39.85,0.59365,57.394999999999996
2030,Pakistan,Wheat,0.587225,42.205,0.648725,60.2675
2030,Papua New Guinea,Apple,0.6227,42.875,0.679725,57.9825
2030,Papua New Guinea,Banana,0.618325,41.7325,0.6354,56.65
2030,Papua New Guinea,Barley,0.655225,47.129999999999995,0.69855,61.3575
2030,Papua New Guinea,Cabbage,0.5866,40.0075,0.6205499999999999,56.942499999999995
2030,Papua New Guinea,Canola,0.58845,39.675,0.63685,55.457499999999996
2030,Papua New Guinea,Carrot,0.566325,33.545,0.6256,48.7375
2030,Papua New Guinea,Cauliflower,0.6552,49.965,0.677125,63.905
2030,Papua New Guinea,Chickpea,0.71335,49.8975,0.752875,65.0325
2030,Papua New Guinea,Chili,0.6305999999999999,43.975,0.696425,58.7675
2030,Papua New Guinea,Citrus,0.6099,41.817499999999995,0.6556,56.86
2030,Papua New Guinea,Cocoa,0.6789499999999999,46.12,0.704925,62.275
2030,Papua New Guinea,Coffee,0.67825,47.519999999999996,0.745975,60.945
2030,Papua New Guinea,Cotton,0.680525,46.4675,0.735525,62.0825
2030,Papua New Guinea,Cucumber,0.5646,41.0575,0.57945,56.3425
2030,Papua New Guinea,Eggplant,0.643225,45.1625,0.6745,62.2225
2030,Papua New Guinea,Garlic,0.578625,40.7,0.6440750000000001,54.4275
2030,Papua New Guinea,Grapes,0.5474,39.557500000000005,0.563375,55.662499999999994
2030,Papua New Guinea,Groundnut,0.65245,44.085,0.7286250000000001,61.235
2030,Papua New Guinea,Guava,0.613425,40.114999999999995,0.6707000000000001,57.07
2030,Papua New Guinea,Lentil,0.540625,41.9075,0.579,55.2425
2030,Papua New Guinea,Maize,0.60875,41.7425,0.63805,57.825
2030,Papua New Guinea,Mango,0.68085,49.6425,0.72885,67.6825
2030,Papua New Guinea,Millet,0.6031500000000001,39.6425,0.67615,54.1325
2030,Papua New Guinea,Mung Bean,0.5968,40.1025,0.64585,58.71
2030,Papua New Guinea,Okra,0.513325,35.887499999999996,0.5761499999999999,50.0325
2030,Papua New Guinea,Onion,0.536975,31.189999999999998,0.544275,46.35
2030,Papua New Guinea,Pea,0.565425,41.71,0.630225,57.945
2030,Papua New Guinea,Pomegranate,0.57445,36.1525,0.614975,51.7825
2030,Papua New Guinea,Potato,0.6679,47.265,0.76305,63.6725
2030,Papua New Guinea,Rice,0.590025,42.195,0.639975,54.655
2030,Papua New Guinea,Sorghum,0.65835,43.335,0.7241249999999999,60.4125
2030,Papua New Guinea,Soybean,0.750775,52.69,0.837175,67.9175
2030,Papua New Guinea,Sugarcane,0.6107750000000001,38.715,0.63895,56.005
2030,Papua New Guinea,Sunflower,0.512475,38.3125,0.590375,54.7225
2030,Papua New Guinea,Tea,0.6159250000000001,44.504999999999995,0.6517,61.75
2030,Papua New Guinea,Tomato,0.6518499999999999,47.7375,0.6960999999999999,60.7825
2030,Papua New Guinea,Wheat,0.61615,42.0625,0.654025,58.9525
2030,South Africa,Apple,0.665925,52.212500000000006,0.712925,69.85249999999999
2030,South Africa,Banana,0.59765,45.645,0.6824250000000001,60.6625
2030,South Africa,Barley,0.565675,44.957499999999996,0.57425,62.9075
2030,South Africa,Cabbage,0.5428999999999999,38.245,0.5860000000000001,57.615
2030,South Africa,Canola,0.4744,36.1075,0.53085,50.6725
2030,South Africa,Carrot,0.5706,40.7675,0.60335,59.095
2030,South Africa,Cauliflower,0.4838,37.8925,0.5182,55.175
2030,South Africa,Chickpea,0.55835,38.1625,0.625975,56.345
2030,South Africa,Chili,0.60225,44.495,0.6370750000000001,62.8425
2030,South Africa,Citrus,0.591825,39.645,0.68335,60.42
2030,South Africa,Cocoa,0.5889,45.8525,0.613375,64.1775
2030,South Africa,Coffee,0.63765,47.265,0.6918,67.925
2030,South Africa,Cotton,0.639625,47.0625,0.7175,65.8675
2030,South Africa,Cucumber,0.579025,45.1875,0.6146,61.9625
2030,South Africa,Eggplant,0.50735,35.692499999999995,0.55875,54.4125
2030,South Africa,Garlic,0.5711999999999999,42.295,0.614875,59.01
2030,South Africa,Grapes,0.511925,37.682500000000005,0.52555,56.8925
2030,South Africa,Groundnut,0.6063,43.5525,0.6421749999999999,62.8425
2030,South Africa,Guava,0.579725,39.7975,0.6220749999999999,59.300000000000004
2030,South Africa,Lentil,0.585175,44.39,0.667375,62.655
2030,South Africa,Maize,0.5870500000000001,41.295,0.5939,60.1425
2030,South Africa,Mango,0.64125,41.7975,0.7369,60.695
2030,South Africa,Millet,0.5664250000000001,41.972500000000004,0.6026,60.28
2030,South Africa,Mung Bean,0.567175,38.2425,0.5997750000000001,55.2
2030,South Africa,Okra,0.530875,40.195,0.585725,56.307500000000005
2030,South Africa,Onion,0.6312,43.5875,0.65955,61.8025
2030,South Africa,Pea,0.49455,38.6,0.528625,54.055
2030,South Africa,Pomegranate,0.564675,37.355000000000004,0.621375,57.135
2030,South Africa,Potato,0.6725,50.9475,0.8096,68.1325
2030,South Africa,Rice,0.674525,46.425,0.7797499999999999,66.7975
2030,South Africa,Sorghum,0.50705,36.785,0.555625,51.2375
2030,South Africa,Soybean,0.6237,45.28,0.68955,66.35499999999999
2030,South Africa,Sugarcane,0.5408,40.629999999999995,0.564675,58.1425
2030,South Africa,Sunflower,0.515025,36.7725,0.554175,52.817499999999995
2030,South Africa,Tea,0.53755,41.5825,0.56485,59.9125
2030,South Africa,Tomato,0.56625,41.625,0.6359250000000001,61.6775
2030,South Africa,Wheat,0.5983499999999999,41.504999999999995,0.677775,61.25
2030,Spain,Apple,0.5569999999999999,43.1025,0.5983499999999999,56.38
2030,Spain,Banana,0.599475,41.405,0.6608499999999999,58.445
2030,Spain,Barley,0.53625,39.875,0.591775,56.7775
2030,Spain,Cabbage,0.5558000000000001,41.964999999999996,0.572375,59.3025
2030,Spain,Canola,0.597575,41.625,0.6383,57.074999999999996
2030,Spain,Carrot,0.636175,42.2625,0.63755,60.6525
2030,Spain,Cauliflower,0.600475,40.315,0.656075,57.75
2030,Spain,Chickpea,0.647775,45.86,0.677825,62.957499999999996
2030,Spain,Chili,0.56475,37.045,0.606875,54.58
2030,Spain,Citrus,0.635275,42.29,0.687875,60.885
2030,Spain,Cocoa,0.58735,43.1925,0.61995,58.394999999999996
2030,Spain,Coffee,0.56405,41.9125,0.6079,54.6725
2030,Spain,Cotton,0.60005,45.0,0.6293500000000001,64.5075
2030,Spain,Cucumber,0.579425,40.0,0.6095,52.68000000000001
2030,Spain,Eggplant,0.629325,47.985,0.6695249999999999,62.9025
2030,Spain,Garlic,0.61585,42.1125,0.655625,58.0675
2030,Spain,Grapes,0.585775,40.5575,0.587425,58.957499999999996
2030,Spain,Groundnut,0.548125,37.8575,0.61365,53.02
2030,Spain,Guava,0.54495,40.135,0.620125,54.2125
2030,Spain,Lentil,0.563175,42.4025,0.5422750000000001,60.7175
2030,Spain,Maize,0.594475,41.045,0.6339,61.9075
2030,Spain,Mango,0.5373749999999999,38.34,0.578825,55.1825
2030,Spain,Millet,0.47145000000000004,31.18,0.52935,46.1375
2030,Spain,Mung Bean,0.556975,41.3925,0.598025,56.0325
2030,Spain,Okra,0.506925,36.3875,0.577075,52.0575
2030,Spain,Onion,0.596875,40.825,0.6332,56.735
2030,Spain,Pea,0.613375,44.9725,0.62875,60.4625
2030,Spain,Pomegranate,0.512875,37.04,0.56265,53.9225
2030,Spain,Potato,0.59145,40.59,0.6386000000000001,56.8575
2030,Spain,Rice,0.5524,40.41,0.6229,55.6325
2030,Spain,Sorghum,0.5365,42.55,0.622225,56.71
2030,Spain,Soybean,0.491975,41.055,0.5716,54.817499999999995
2030,Spain,Sugarcane,0.5479,39.32,0.564875,57.655
2030,Spain,Sunflower,0.595475,38.95,0.6309,55.394999999999996
2030,Spain,Tea,0.5178,38.075,0.535575,52.975
2030,Spain,Tomato,0.583375,41.5775,0.650425,59.46
2030,Spain,Wheat,0.5159,38.019999999999996,0.549275,55.015
2030,Thailand,Apple,0.641975,43.125,0.729,61.0275
2030,Thailand,Banana,0.6956749999999999,48.1075,0.7855,66.37
2030,Thailand,Barley,0.50165,35.9,0.608625,51.72
2030,Thailand,Cabbage,0.652975,43.5625,0.67905,60.4075
2030,Thailand,Canola,0.6175999999999999,42.7675,0.70475,60.13250000000001
2030,Thailand,Carrot,0.572175,38.302499999999995,0.646075,55.125
2030,Thailand,Cauliflower,0.6967749999999999,48.4725,0.781625,66.1875
2030,Thailand,Chickpea,0.654375,46.504999999999995,0.69775,63.095
2030,Thailand,Chili,0.557175,45.57,0.58825,60.06
2030,Thailand,Citrus,0.61315,45.332499999999996,0.674075,61.5025
2030,Thailand,Cocoa,0.6608499999999999,44.1725,0.72145,62.56
2030,Thailand,Coffee,0.58995,40.64,0.6663749999999999,58.815
2030,Thailand,Cotton,0.628675,43.1275,0.66955,58.0975
2030,Thailand,Cucumber,0.586125,35.5725,0.62095,52.3575
2030,Thailand,Eggplant,0.612025,45.495000000000005,0.680575,60.375
2030,Thailand,Garlic,0.5971,42.519999999999996,0.6423,60.045
2030,Thailand,Grapes,0.70155,48.1925,0.7832250000000001,64.78
2030,Thailand,Groundnut,0.6177,48.015,0.70385,65.5975
2030,Thailand,Guava,0.5955,43.15,0.614225,61.6175
2030,Thailand,Lentil,0.574575,40.222500000000004,0.659825,59.185
2030,Thailand,Maize,0.631975,43.92,0.671775,61.3425
2030,Thailand,Mango,0.60795,45.985,0.6102,62.230000000000004
2030,Thailand,Millet,0.63585,44.41,0.69075,62.085
2030,Thailand,Mung Bean,0.683325,45.61,0.694475,64.85249999999999
2030,Thailand,Okra,0.532775,38.2975,0.5681,54.167500000000004
2030,Thailand,Onion,0.590475,42.825,0.648675,60.974999999999994
2030,Thailand,Pea,0.620875,44.6175,0.702425,62.375
2030,Thailand,Pomegranate,0.67395,45.332499999999996,0.693675,62.334999999999994
2030,Thailand,Potato,0.630925,42.865,0.679825,59.0825
2030,Thailand,Rice,0.651125,42.475,0.7766,62.75750000000001
2030,Thailand,Sorghum,0.528725,36.5375,0.543925,52.5125
2030,Thailand,Soybean,0.698925,50.3825,0.765025,65.84
2030,Thailand,Sugarcane,0.6776,46.0625,0.7269,62.885
2030,Thailand,Sunflower,0.6388,44.995000000000005,0.711275,64.10249999999999
2030,Thailand,Tea,0.612425,42.8875,0.65285,61.09
2030,Thailand,Tomato,0.7125,49.1375,0.79785,67.36
2030,Thailand,Wheat,0.672025,50.94,0.7585,70.8825
2030,Turkey,Apple,0.51985,38.16,0.618575,53.1275
2030,Turkey,Banana,0.6449750000000001,42.865,0.6700999999999999,61.9925
2030,Turkey,Barley,0.5371,37.85,0.584625,53.5125
2030,Turkey,Cabbage,0.609275,45.3525,0.659075,61.855
2030,Turkey,Canola,0.5326,36.4025,0.5165,51.9925
2030,Turkey,Carrot,0.5862499999999999,40.0825,0.61155,58.614999999999995
2030,Turkey,Cauliflower,0.65,43.269999999999996,0.6695500000000001,59.88
2030,Turkey,Chickpea,0.58935,40.21,0.6250749999999999,54.94
2030,Turkey,Chili,0.592025,42.3575,0.6488,56.887499999999996
2030,Turkey,Citrus,0.6229750000000001,45.4125,0.7075,62.25749999999999
2030,Turkey,Cocoa,0.674675,47.4725,0.748075,66.445
2030,Turkey,Coffee,0.560625,37.9325,0.5936,54.4375
2030,Turkey,Cotton,0.634775,46.205,0.69065,63.91
2030,Turkey,Cucumber,0.585475,40.1325,0.6386499999999999,55.8725
2030,Turkey,Eggplant,0.5784,39.35,0.6546,53.637499999999996
2030,Turkey,Garlic,0.5413250000000001,39.3525,0.6366,56.6025
2030,Turkey,Grapes,0.5124,37.9325,0.504525,55.2
2030,Turkey,Groundnut,0.5743,41.0625,0.616875,56.2025
2030,Turkey,Guava,0.47705,36.185,0.5221,52.4125
2030,Turkey,Lentil,0.547975,39.1,0.629775,56.3275
2030,Turkey,Maize,0.617525,44.0175,0.691675,61.625
2030,Turkey,Mango,0.627875,45.9,0.6408750000000001,64.1375
2030,Turkey,Millet,0.528775,33.2075,0.593375,48.14
2030,Turkey,Mung Bean,0.592,45.6425,0.643,61.7125
2030,Turkey,Okra,0.542,37.0525,0.567325,53.3675
2030,Turkey,Onion,0.5512,37.4275,0.6286,54.465
2030,Turkey,Pea,0.594325,41.04,0.6629,58.542500000000004
2030,Turkey,Pomegranate,0.5426,41.370000000000005,0.602675,58.1275
2030,Turkey,Potato,0.63045,46.78,0.679225,62.175
2030,Turkey,Rice,0.575325,38.1625,0.6195999999999999,54.85
2030,Turkey,Sorghum,0.5801000000000001,40.53,0.62505,56.935
2030,Turkey,Soybean,0.593125,41.074999999999996,0.65635,56.82
2030,Turkey,Sugarcane,0.56325,38.5775,0.6161,53.6925
2030,Turkey,Sunflower,0.57315,38.96,0.619025,52.589999999999996
2030,Turkey,Tea,0.49179999999999996,34.425,0.525275,50.2225
2030,Turkey,Tomato,0.54285,39.7,0.6441,54.0975
2030,Turkey,Wheat,0.54695,36.5875,0.6038,54.6425
2030,USA,Apple,0.4633,35.8125,0.4945,51.0
2030,USA,Banana,0.5706249999999999,41.695,0.61825,57.5025
2030,USA,Barley,0.613575,45.515,0.6688,61.235
2030,USA,Cabbage,0.5806,43.8925,0.622025,58.89
2030,USA,Canola,0.57565,39.9425,0.6803250000000001,54.817499999999995
2030,USA,Carrot,0.534475,38.6625,0.602475,54.685
2030,USA,Cauliflower,0.5925,41.584999999999994,0.6753,56.510000000000005
2030,USA,Chickpea,0.6018,42.085,0.687675,58.7
2030,USA,Chili,0.6467499999999999,41.019999999999996,0.684175,57.057500000000005
2030,USA,Citrus,0.5409,36.7175,0.6133500000000001,51.335
2030,USA,Cocoa,0.581425,39.725,0.609275,57.77
2030,USA,Coffee,0.62045,43.015,0.646725,60.59
2030,USA,Cotton,0.6536,45.315,0.688875,63.175
2030,USA,Cucumber,0.63175,46.6075,0.686175,64.58500000000001
2030,USA,Eggplant,0.6188,44.8575,0.65345,64.13
2030,USA,Garlic,0.547625,37.66,0.58815,53.1175
2030,USA,Grapes,0.639275,46.207499999999996,0.706075,62.345
2030,USA,Groundnut,0.531725,41.53,0.5939,55.3625
2030,USA,Guava,0.556025,38.805,0.5859,56.2275
2030,USA,Lentil,0.6052,42.305,0.6893750000000001,59.625
2030,USA,Maize,0.4541,31.3125,0.501575,46.51
2030,USA,Mango,0.5492250000000001,38.5525,0.64565,54.29
2030,USA,Millet,0.51915,36.78,0.59855,51.165
2030,USA,Mung Bean,0.5294,37.322500000000005,0.5795250000000001,52.785
2030,USA,Okra,0.500775,37.03,0.54115,52.1375
2030,USA,Onion,0.6094,46.1075,0.6460750000000001,62.542500000000004
2030,USA,Pea,0.61615,43.6225,0.64625,60.9525
2030,USA,Pomegranate,0.573,40.870000000000005,0.560275,57.455
2030,USA,Potato,0.5725,42.0,0.58445,58.17
2030,USA,Rice,0.58615,39.53,0.6208,57.48
2030,USA,Sorghum,0.6460250000000001,43.435,0.6769499999999999,61.8775
2030,USA,Soybean,0.628225,44.805,0.68215,60.722500000000004
2030,USA,Sugarcane,0.5563,41.582499999999996,0.64095,58.025
2030,USA,Sunflower,0.575925,40.207499999999996,0.6196999999999999,55.66
2030,USA,Tea,0.5095000000000001,38.345,0.56735,49.7125
2030,USA,Tomato,0.592075,42.9425,0.6484,58.2075
2030,USA,Wheat,0.54345,34.2325,0.603275,53.1
2030,Ukraine,Apple,0.560575,38.055,0.619375,54.125
2030,Ukraine,Banana,0.627725,47.31,0.6938,66.355
2030,Ukraine,Barley,0.54685,38.79,0.6009,52.115
2030,Ukraine,Cabbage,0.572925,41.43,0.609025,57.620000000000005
2030,Ukraine,Canola,0.506975,35.265,0.5826,51.6725
2030,Ukraine,Carrot,0.5682750000000001,37.815,0.598325,53.005
2030,Ukraine,Cauliflower,0.49177499999999996,30.95,0.538425,45.185
2030,Ukraine,Chickpea,0.584525,40.0075,0.63655,60.1275
2030,Ukraine,Chili,0.6088,41.42,0.6557,57.015
2030,Ukraine,Citrus,0.61275,41.245000000000005,0.701125,61.6275
2030,Ukraine,Cocoa,0.556125,35.82,0.63535,52.8075
2030,Ukraine,Coffee,0.619,43.095,0.6877,58.285
2030,Ukraine,Cotton,0.6355999999999999,41.4725,0.67145,58.74
2030,Ukraine,Cucumber,0.589675,40.3925,0.6621999999999999,56.905
2030,Ukraine,Eggplant,0.574175,38.2875,0.6144000000000001,54.7975
2030,Ukraine,Garlic,0.57365,38.81,0.673975,52.0925
2030,Ukraine,Grapes,0.58385,44.9775,0.6605,59.525
2030,Ukraine,Groundnut,0.6105,43.8775,0.698375,60.695
2030,Ukraine,Guava,0.64705,46.5875,0.7378,62.185
2030,Ukraine,Lentil,0.5373749999999999,42.144999999999996,0.62075,58.5375
2030,Ukraine,Maize,0.5687,40.682500000000005,0.595325,59.042500000000004
2030,Ukraine,Mango,0.640675,43.295,0.701325,61.325
2030,Ukraine,Millet,0.62565,45.3225,0.742675,62.894999999999996
2030,Ukraine,Mung Bean,0.5621,41.4375,0.5644,55.3775
2030,Ukraine,Okra,0.49515,33.765,0.5458000000000001,50.71
2030,Ukraine,Onion,0.591175,40.4675,0.661225,58.815
2030,Ukraine,Pea,0.5083,35.5925,0.5688,51.8575
2030,Ukraine,Pomegranate,0.624375,49.0375,0.67855,62.8225
2030,Ukraine,Potato,0.6935,49.6225,0.7714,66.78999999999999
2030,Ukraine,Rice,0.608425,44.177499999999995,0.66725,60.6675
2030,Ukraine,Sorghum,0.42910000000000004,30.9775,0.47507499999999997,45.15
2030,Ukraine,Soybean,0.648375,47.575,0.7039500000000001,65.0125
2030,Ukraine,Sugarcane,0.654075,51.62,0.6675,69.2525
2030,Ukraine,Sunflower,0.5644,39.9625,0.632125,58.135
2030,Ukraine,Tea,0.47350000000000003,31.535,0.54225,48.9225
2030,Ukraine,Tomato,0.6429,46.7775,0.645375,62.7375
2030,Ukraine,Wheat,0.537675,40.44,0.559525,55.440000000000005
2030,Vietnam,Apple,0.5901,40.4275,0.6418,54.1025
2030,Vietnam,Banana,0.6576,46.285,0.74495,61.4975
2030,Vietnam,Barley,0.585875,40.0325,0.608575,54.894999999999996
2030,Vietnam,Cabbage,0.6791,44.97,0.7291,60.275000000000006
2030,Vietnam,Canola,0.583575,38.9325,0.6467,54.68
2030,Vietnam,Carrot,0.579,43.935,0.652975,58.945
2030,Vietnam,Cauliflower,0.581775,42.5325,0.6112,58.54
2030,Vietnam,Chickpea,0.6543749999999999,51.87,0.7146250000000001,64.095
2030,Vietnam,Chili,0.6378,43.864999999999995,0.6687000000000001,60.8675
2030,Vietnam,Citrus,0.6141,44.175,0.65885,59.5825
2030,Vietnam,Cocoa,0.5413749999999999,40.2975,0.60355,52.567499999999995
2030,Vietnam,Coffee,0.6601250000000001,46.865,0.7272000000000001,64.7825
2030,Vietnam,Cotton,0.671725,47.8775,0.71035,62.56999999999999
2030,Vietnam,Cucumber,0.5497000000000001,37.0875,0.621625,52.22
2030,Vietnam,Eggplant,0.617425,43.925,0.659075,58.6175
2030,Vietnam,Garlic,0.5761499999999999,40.52,0.573075,54.912499999999994
2030,Vietnam,Grapes,0.627475,40.295,0.72845,56.6575
2030,Vietnam,Groundnut,0.616525,46.2475,0.671925,61.5725
2030,Vietnam,Guava,0.584375,39.8475,0.62015,56.205
2030,Vietnam,Lentil,0.623275,46.769999999999996,0.700075,62.9375
2030,Vietnam,Maize,0.61265,45.6825,0.656425,57.785
2030,Vietnam,Mango,0.664275,42.695,0.721025,57.19
2030,Vietnam,Millet,0.635175,44.4075,0.6467499999999999,61.74
2030,Vietnam,Mung Bean,0.663075,46.1725,0.6724,60.9225
2030,Vietnam,Okra,0.632325,44.5875,0.695375,62.0275
2030,Vietnam,Onion,0.503325,35.03,0.5744,53.315
2030,Vietnam,Pea,0.62375,41.77,0.6704749999999999,58.0475
2030,Vietnam,Pomegranate,0.6967,48.8,0.72,64.2325
2030,Vietnam,Potato,0.6106750000000001,43.4225,0.675075,59.662499999999994
2030,Vietnam,Rice,0.6342,44.72,0.688925,60.22
2030,Vietnam,Sorghum,0.643675,47.0675,0.5987,63.037499999999994
2030,Vietnam,Soybean,0.59935,36.557500000000005,0.644625,54.9375
2030,Vietnam,Sugarcane,0.6240749999999999,42.3775,0.6484749999999999,58.8525
2030,Vietnam,Sunflower,0.6023499999999999,40.6225,0.631575,57.730000000000004
2030,Vietnam,Tea,0.58815,40.265,0.6877,53.4
2030,Vietnam,Tomato,0.599325,43.995,0.660675,60.2625
2030,Vietnam,Wheat,0.630725,40.5475,0.716075,57.5275
2050,Argentina,Apple,0.5091,35.6825,0.5511,50.917500000000004
2050,Argentina,Banana,0.5242249999999999,37.29,0.5495,54.76
2050,Argentina,Barley,0.6413,45.265,0.7068749999999999,64.2875
2050,Argentina,Cabbage,0.64115,42.269999999999996,0.65655,57.3775
2050,Argentina,Canola,0.49005,31.765,0.523625,45.565
2050,Argentina,Carrot,0.505575,32.515,0.57135,49.9925
2050,Argentina,Cauliflower,0.5287,38.535,0.60895,54.5075
2050,Argentina,Chickpea,0.6689,46.1125,0.7114499999999999,61.86
2050,Argentina,Chili,0.524575,36.71,0.567275,52.8425
2050,Argentina,Citrus,0.55515,37.900000000000006,0.597375,53.96
2050,Argentina,Cocoa,0.558925,41.1275,0.588125,57.565
2050,Argentina,Coffee,0.5528,38.9375,0.632025,55.480000000000004
2050,Argentina,Cotton,0.6096,41.8475,0.6572,58.415
2050,Argentina,Cucumber,0.677275,46.0125,0.7121500000000001,63.3675
2050,Argentina,Eggplant,0.563175,44.225,0.6386000000000001,61.0825
2050,Argentina,Garlic,0.62235,44.129999999999995,0.68645,59.1825
2050,Argentina,Grapes,0.620275,41.145,0.645,54.81
2050,Argentina,Groundnut,0.4857,35.2575,0.56125,48.5875
2050,Argentina,Guava,0.565475,38.205,0.629025,55.36
2050,Argentina,Lentil,0.516975,37.1875,0.57125,51.885
2050,Argentina,Maize,0.505675,37.6425,0.5449999999999999,53.575
2050,Argentina,Mango,0.531475,37.644999999999996,0.61185,54.78
2050,Argentina,Millet,0.5997750000000001,43.004999999999995,0.63595,59.2275
2050,Argentina,Mung Bean,0.541975,39.1775,0.6354500000000001,53.754999999999995
2050,Argentina,Okra,0.505125,40.295,0.5807249999999999,54.9125
2050,Argentina,Onion,0.554025,41.2425,0.658875,58.6225
2050,Argentina,Pea,0.611925,47.4225,0.655525,62.082499999999996
2050,Argentina,Pomegranate,0.55345,33.307500000000005,0.610825,48.915
2050,Argentina,Potato,0.527475,37.315,0.591575,50.1275
2050,Argentina,Rice,0.573275,41.3175,0.6150249999999999,58.410000000000004
2050,Argentina,Sorghum,0.5754,40.545,0.6066,58.317499999999995
2050,Argentina,Soybean,0.637825,46.28,0.7449749999999999,64.5575
2050,Argentina,Sugarcane,0.588775,43.910000000000004,0.6389750000000001,59.207499999999996
2050,Argentina,Sunflower,0.59205,42.965,0.615525,60.5225
2050,Argentina,Tea,0.5901,39.235,0.6472249999999999,57.0475
2050,Argentina,Tomato,0.5933999999999999,46.4975,0.66995,63.345
2050,Argentina,Wheat,0.52525,33.7875,0.627725,51.745
2050,Australia,Apple,0.5173,37.18,0.57265,58.845
2050,Australia,Banana,0.646725,40.995,0.71405,60.745000000000005
2050,Australia,Barley,0.573375,37.8275,0.6085499999999999,58.917500000000004
2050,Australia,Cabbage,0.5346,33.3475,0.6382749999999999,52.7875
2050,Australia,Canola,0.5675749999999999,40.8625,0.659475,60.0375
2050,Australia,Carrot,0.5751,38.730000000000004,0.64135,55.695
2050,Australia,Cauliflower,0.625475,46.5475,0.71475,64.7325
2050,Australia,Chickpea,0.6416,47.865,0.6783250000000001,67.2625
2050,Australia,Chili,0.541825,36.92,0.62465,55.835
2050,Australia,Citrus,0.596375,39.9775,0.6836,58.5375
2050,Australia,Cocoa,0.47347500000000003,35.12,0.552925,53.55
2050,Australia,Coffee,0.613325,43.2375,0.66245,63.662499999999994
2050,Australia,Cotton,0.646825,42.4475,0.715975,63.6725
2050,Australia,Cucumber,0.5847249999999999,43.5775,0.6636,62.8075
2050,Australia,Eggplant,0.51245,36.015,0.5841,52.0925
2050,Australia,Garlic,0.482825,36.07,0.5362,55.427499999999995
2050,Australia,Grapes,0.5574,40.03,0.64285,56.03
2050,Australia,Groundnut,0.620525,44.349999999999994,0.69705,65.9
2050,Australia,Guava,0.5529,40.725,0.5965750000000001,58.45
2050,Australia,Lentil,0.560325,40.78,0.618075,56.825
2050,Australia,Maize,0.486,38.9275,0.59125,57.0075
2050,Australia,Mango,0.570625,39.995000000000005,0.583475,57.59
2050,Australia,Millet,0.5489,40.0475,0.6045,56.58
2050,Australia,Mung Bean,0.5468999999999999,37.6,0.5987,54.385
2050,Australia,Okra,0.540625,40.165,0.595675,58.6475
2050,Australia,Onion,0.5297499999999999,40.805,0.6038250000000001,59.75
2050,Australia,Pea,0.508325,35.9475,0.583775,55.19
2050,Australia,Pomegranate,0.6017,42.4625,0.665775,61.4375
2050,Australia,Potato,0.640625,50.81,0.702125,71.035
2050,Australia,Rice,0.612125,43.025,0.6773,61.655
2050,Australia,Sorghum,0.552225,36.935,0.628225,54.0075
2050,Australia,Soybean,0.6011,45.925,0.6573,62.55
2050,Australia,Sugarcane,0.5932999999999999,40.8825,0.666825,58.870000000000005
2050,Australia,Sunflower,0.6140749999999999,43.48,0.673075,65.015
